,subscribed
31098,0
36173,0
36042,0
6310,0
7774,0
30700,0
2364,0
22474,0
3441,0
35041,0
8856,0
31170,1
31941,0
19198,1
27413,0
22660,0
15715,0
35801,0
11717,0
5516,0
36244,1
12213,0
17272,0
30853,0
12857,0
31730,0
20090,0
11008,0
35074,0
19013,0
28385,0
560,0
7781,0
20726,0
24348,0
39128,1
7148,0
15347,0
18056,0
31605,0
5636,1
33764,0
20323,0
17695,0
17089,0
27753,1
33698,0
24687,0
24882,0
6691,0
9892,0
39735,0
22974,0
11590,0
17002,0
39116,1
20317,0
5701,0
33400,0
28914,0
9708,0
13208,0
5664,0
32488,1
1930,0
12539,0
34274,1
4645,0
40255,0
3849,0
32756,0
30280,1
36441,0
28342,0
4772,0
4561,0
25578,0
13612,0
8785,0
14521,0
21279,0
10492,0
9718,0
6950,0
28885,0
23991,1
2910,0
16846,0
30810,0
28472,1
13139,0
34187,1
8287,0
10841,0
33905,0
26828,0
39551,0
33352,0
29251,0
21809,0
25884,0
2923,0
37182,0
6852,0
30252,0
301,0
2209,0
24356,0
35573,0
16548,0
19403,0
34084,0
28573,0
10834,0
27914,1
36447,1
24043,1
14290,0
24897,0
10056,0
40215,1
28718,0
22796,0
11710,0
27237,0
34864,0
22115,0
8810,0
35899,1
19446,0
36964,1
28909,0
2361,0
37287,0
40967,0
27391,1
30273,0
23914,0
36308,0
37842,0
4189,0
1490,0
32460,0
28259,1
35650,1
21812,0
38168,0
14299,0
34113,0
34512,0
31896,0
30017,0
33316,0
32501,0
2489,0
15383,0
6937,0
31158,0
28821,0
36164,0
13847,0
38778,1
25284,0
13759,0
35998,0
32731,0
40089,1
12712,0
31022,0
1143,0
3421,0
24365,0
12680,0
3821,0
9465,0
2745,0
16887,0
9124,0
4055,0
36500,0
9597,0
26290,0
4987,0
13583,0
28274,0
22690,0
10159,1
19870,0
2120,0
18491,0
29397,0
40509,0
10052,0
8250,0
8744,0
15613,0
18,0
15817,1
22052,0
8630,0
24458,0
32223,0
38261,1
760,0
6846,0
38218,0
20080,0
21593,0
39712,1
14756,0
29825,0
20005,0
10927,0
38379,1
5843,0
5123,0
25719,0
17276,0
34668,0
18041,0
38885,1
14407,0
7679,0
36462,0
38264,0
1252,0
36606,0
36077,0
16884,0
9724,0
33990,0
9110,0
21520,0
30913,0
31591,0
7770,0
37025,1
10984,0
21820,0
40946,0
13836,0
29261,0
18815,0
14918,0
32293,0
33361,0
25025,0
27051,0
21815,0
11364,0
782,0
3351,0
33049,0
20336,0
24009,1
40227,1
15474,0
36483,1
23206,0
36528,1
5759,0
1725,0
37081,0
2417,0
26280,0
4452,0
8899,0
37999,1
8185,0
1450,0
16970,0
40351,1
39530,0
9879,0
3911,0
14085,0
13742,0
11719,0
10062,0
10078,0
33902,1
23954,0
34762,0
8974,1
9348,0
20473,0
14895,0
12783,0
31220,0
40394,1
8368,0
24887,0
31858,1
217,0
6582,1
11745,0
32813,0
1228,0
16849,0
33630,0
1616,0
38423,1
14690,1
31499,0
24337,0
20818,0
35471,0
36034,0
28271,0
3449,0
14747,0
38504,0
40480,1
30308,0
29348,0
4428,0
32277,0
28453,0
23560,0
34559,0
10399,1
7238,0
22725,0
41107,1
30915,0
16279,0
33366,0
1820,0
24908,0
35657,0
28281,0
9460,0
39235,1
22758,0
18694,0
1786,0
39411,0
34432,0
33705,1
40461,0
7595,0
29166,0
22007,0
36010,0
32723,0
40864,1
24742,0
18153,0
13845,0
33468,0
38220,0
31219,0
36489,0
25020,0
27670,0
37240,0
33170,0
25735,0
30466,0
320,0
11771,0
13605,0
40492,0
12610,0
9696,0
36065,0
27942,1
18343,0
6624,0
31143,0
32848,0
31470,0
27018,0
36979,1
9156,0
8434,0
8951,0
26852,0
27703,0
30586,1
31193,0
12420,0
39066,1
27842,1
18867,0
24904,0
34624,0
12609,0
38266,1
8596,1
2801,0
34901,1
3779,0
32505,0
13516,0
16371,0
12861,0
17496,0
33244,0
17974,0
20158,0
5371,0
32558,0
11020,0
3011,0
5147,0
4465,0
11566,0
4538,0
37832,0
12430,0
6868,0
25529,0
2082,0
23274,0
16233,0
27332,0
31900,0
1549,0
18445,0
37582,1
38049,0
33147,0
37905,0
11366,0
1910,0
13620,0
13376,0
39361,0
25565,0
30031,0
3010,0
36277,1
6639,0
3926,0
38163,1
33305,0
11283,0
30504,1
19636,0
40593,0
39664,1
36237,0
24766,0
20460,0
27522,0
29347,0
35931,0
38418,0
16766,0
4388,0
39552,0
33999,0
3117,0
7566,0
17208,0
36812,0
12276,0
6280,0
1094,0
18715,0
27528,0
35377,0
40352,1
34666,0
37141,1
3730,0
8472,0
3440,0
4233,0
31283,0
20436,0
27064,0
18403,0
27628,0
16468,0
12565,0
31870,0
1026,0
20202,0
35143,0
9884,0
10129,0
8157,0
3264,0
9588,0
1962,0
22288,0
22993,0
20356,0
25329,0
20032,0
978,0
39316,0
20283,0
8298,0
910,0
39971,0
1544,0
17943,0
24946,0
15392,0
4792,0
39183,0
14920,0
15218,0
33733,1
12392,0
6857,1
25370,0
26148,0
22694,0
15625,0
21540,0
2615,0
18528,0
40965,1
37257,1
640,0
22599,0
30621,0
36114,0
16046,0
37093,1
11821,0
2613,0
36780,1
16000,0
323,0
7534,0
12502,1
40181,1
41146,0
31339,0
31519,0
29206,1
26193,0
39781,1
5245,0
35500,0
32344,0
30903,0
21285,0
40012,1
25049,0
27550,0
28006,1
1360,0
16496,0
16522,0
2399,0
35719,0
25148,0
40839,1
20461,0
20495,0
11012,0
19309,0
27898,0
18247,0
18097,1
40225,1
1738,0
3758,0
13762,0
6623,0
5154,0
6462,0
32454,0
39331,0
23429,0
22238,0
30259,0
34917,0
26808,0
7664,0
38787,0
29907,0
7724,1
34953,0
12943,0
981,0
10190,0
12115,0
21551,0
37277,1
38014,0
27,0
39600,1
30063,0
9203,0
37219,0
5896,0
3958,0
17731,0
13010,0
6980,0
17871,0
22512,0
18131,0
7865,0
40436,1
18738,0
29700,0
18540,0
6125,0
39440,1
30803,0
24026,0
15949,0
18604,0
30043,1
13261,0
3133,0
23431,0
34751,0
22539,0
28051,0
5015,0
15314,1
32423,0
36110,1
13961,0
28929,0
35942,1
11611,0
1600,0
13527,1
3403,0
7816,1
19080,0
3765,0
19200,0
40643,1
13992,0
35645,0
11886,0
9727,0
2210,0
8519,0
18953,0
8958,0
15334,0
12044,0
5839,0
36615,0
35064,0
38394,0
25641,0
2705,0
353,0
39809,0
10282,0
33319,0
29813,0
4638,0
23389,0
29294,0
15720,1
13054,0
40419,1
29376,0
27300,0
32211,0
7394,1
7439,0
18301,0
40325,0
39842,0
34629,0
698,0
39518,1
13902,0
6076,0
36434,1
35786,0
34580,0
2690,0
18905,1
8350,0
32298,0
16372,0
33456,0
13664,0
32528,0
28427,0
36478,0
10013,0
27092,1
9894,0
27518,0
37135,0
16714,0
3358,0
26221,0
15536,0
36643,0
12133,0
12912,0
1406,0
34082,0
40750,1
765,0
15947,0
19151,0
10456,0
13014,0
39493,0
15015,0
35309,1
33571,0
20033,0
11831,0
18594,0
6949,0
7747,0
16553,0
38730,0
19427,0
25007,0
11630,0
741,0
40508,0
35539,0
33942,0
8373,0
28834,0
31019,0
12665,0
14961,0
32822,0
39430,1
28905,0
3112,1
33986,0
26446,0
35524,0
38147,0
11631,0
3035,0
91,0
4803,0
17361,0
34418,0
17953,0
1350,0
671,0
38375,0
29463,0
24502,0
38090,1
39913,0
4491,0
19999,0
13309,0
11556,0
18889,0
19607,0
38752,1
2930,0
30415,0
29177,0
16913,0
17945,0
26535,0
7590,0
32151,0
27130,0
16179,0
28850,0
5940,0
36045,0
22658,0
251,0
17603,0
35369,0
19410,0
27980,0
24589,0
33462,0
24012,1
12570,0
2634,1
26371,0
13767,0
19160,0
25345,0
29022,0
14148,0
30554,0
19424,0
37656,1
26712,0
6807,0
30177,1
34690,0
12203,0
32966,0
19742,0
6214,0
35324,0
24089,0
32693,0
27409,0
36044,0
10182,0
33165,1
39472,1
27704,0
26233,1
13984,0
10622,0
10041,0
38344,0
23740,0
14768,0
17048,0
21918,0
36862,0
29642,0
1233,1
35207,1
38648,0
25084,0
25325,0
22590,0
38894,0
24166,0
30401,1
23532,0
39871,0
30235,1
34783,0
36738,0
4317,0
1244,0
27437,0
12963,0
30919,0
20148,0
37914,1
39509,0
25046,0
26319,0
38998,1
12220,0
9363,0
40165,0
4100,0
35882,1
22038,0
39902,0
24436,0
17964,0
11151,0
16797,0
19508,0
14905,0
9954,0
35216,0
12272,0
15057,0
5271,0
39910,0
15641,0
3938,1
6332,0
8068,0
10699,0
6508,0
16850,0
33750,0
6700,0
34675,0
20038,0
7369,0
12140,0
35452,0
38236,0
39740,1
36842,1
19987,0
20582,0
37676,0
33509,0
35089,0
10102,0
21414,0
25615,0
28534,1
10941,0
33401,0
31344,0
5970,0
38496,0
6810,0
26018,1
25201,0
2391,0
36712,0
37225,0
10158,0
35118,0
28266,0
39168,1
16339,0
27711,0
36549,0
38825,0
12726,0
23753,0
19596,0
25327,0
38715,0
4339,0
17124,0
18002,0
24133,0
32869,0
14453,0
36665,0
8011,1
20018,0
36542,1
1636,0
30332,0
17998,0
20358,0
27958,0
15827,0
23052,0
30198,1
37584,0
29410,0
3512,0
37383,0
20056,0
10723,0
13722,1
29335,0
33065,0
1536,0
900,0
9050,0
1562,0
4916,0
14797,0
38123,1
4097,0
1892,0
19489,0
24454,0
8177,1
33149,0
12015,0
9483,0
1567,0
39855,1
30404,0
38955,0
40340,1
11286,0
3380,1
32485,0
2659,0
962,0
30365,1
27317,0
26794,0
32063,1
6357,0
14943,0
24294,0
23818,0
6884,0
39965,0
7212,0
33060,0
11409,0
29404,0
1334,0
29972,0
1176,0
34987,0
32398,0
12521,0
38269,0
13131,0
25045,0
10255,0
935,0
14594,0
15898,0
19326,0
34707,1
4214,0
20658,0
40402,1
25922,0
16211,0
38179,1
39659,1
29975,0
36860,0
18920,0
37417,0
16571,0
14010,0
6893,0
14853,0
26986,0
9677,0
17876,0
28016,0
20374,0
33432,0
2313,0
19334,0
13967,0
22414,0
17564,0
12710,0
22558,0
10800,0
16393,0
6608,0
29170,0
28215,0
2040,0
33043,0
23070,0
33537,0
24716,0
16402,0
17881,0
28045,0
24928,1
33677,0
9383,0
24582,0
26212,0
14247,0
9362,0
25391,0
9795,0
17345,0
38968,0
25609,0
33276,0
8718,0
14898,0
36043,0
21372,0
9369,0
33134,0
17597,0
8439,0
22780,0
10531,0
10475,0
18850,0
10930,0
20151,0
1745,0
683,0
27029,0
29982,1
9967,0
6709,0
37779,0
20674,0
5006,0
29554,1
24836,0
9792,0
35915,0
22719,0
18109,0
12148,0
776,0
38705,1
1327,0
2787,0
375,0
23224,0
11580,0
1682,0
36409,1
36311,1
29860,0
20286,0
37666,1
4775,0
15535,0
18859,0
28364,0
33280,0
2322,0
27231,0
22441,0
30179,0
5464,0
12378,0
16651,1
472,0
35940,0
25962,0
35943,0
27652,0
40556,0
8732,0
14045,0
26494,0
40819,0
15770,0
30838,0
25984,0
38136,1
33097,0
8181,0
26694,0
31173,0
11792,0
13518,0
11573,0
15423,0
11516,0
4106,0
40294,1
13468,0
28414,0
3785,0
41137,1
38197,1
15752,1
16605,0
36896,0
3565,1
38617,1
9782,0
15937,0
6123,0
30569,1
8239,0
40274,0
30403,0
10917,0
8679,0
6955,0
17940,0
28324,0
28681,0
35484,0
3135,0
2045,0
18078,0
18592,0
17935,0
38115,0
33157,0
18802,0
11817,0
18701,0
1577,0
2,0
23988,1
38083,0
23178,0
28899,0
2712,1
34496,0
11444,0
1371,0
2538,0
31908,0
37854,0
194,0
7051,0
20781,0
39022,0
2646,0
39263,1
12528,0
22422,1
18603,0
24238,0
32427,0
34633,0
4367,0
8521,0
12444,0
24072,0
14615,0
13044,0
9174,0
27675,0
20882,0
35333,0
13841,0
4445,0
32697,0
25779,0
25941,1
9206,0
28125,1
34553,0
7804,0
263,0
36706,1
17223,0
34383,0
21845,0
1628,0
16976,0
32126,1
15177,0
8559,0
24485,0
15826,0
6571,0
40484,0
22342,0
40129,1
7830,0
34970,0
25321,0
25659,0
733,0
3047,0
5085,0
31117,0
1431,0
28635,0
2995,0
21385,0
18511,0
36512,1
19591,0
31801,0
8084,0
30973,0
21278,0
14410,0
29588,0
37863,1
11445,0
5050,0
31195,0
21065,0
15805,1
11793,0
36521,0
33761,1
4094,0
37712,1
27121,0
33362,0
24038,1
40423,1
22733,0
17903,0
17788,0
33272,0
27263,0
11662,0
39601,1
21212,0
30470,0
24392,1
23177,0
5816,0
29115,0
19939,0
14699,0
36659,1
1171,0
7719,0
18814,0
15318,0
1817,0
37391,1
38545,1
25870,0
6130,0
26863,0
11636,0
13461,0
32937,0
16258,0
25937,0
1202,0
31291,0
22274,0
34135,0
34067,0
11513,0
14009,0
20421,0
18242,0
34714,0
39860,1
37511,0
8376,0
32021,0
5853,0
35663,0
13067,0
21320,1
38537,0
7174,0
30703,0
6054,0
24987,0
17253,0
25444,0
24226,0
31346,0
35225,0
10818,0
4010,0
16954,1
21335,0
35126,0
18262,0
26536,0
23032,0
35793,0
257,0
4426,0
325,0
29106,0
15220,0
22362,0
13877,0
39928,0
26677,0
7653,0
3648,0
11397,0
37897,0
22167,0
9846,0
17684,0
6288,0
33283,0
33287,0
3430,0
38880,1
27161,0
12207,0
33978,0
15599,0
35795,0
33419,1
13697,0
19347,0
592,0
26069,0
10114,0
12289,0
14555,0
40803,1
25184,0
28347,0
19849,0
10048,0
14122,0
12231,0
10971,0
15758,0
2977,0
24875,0
36843,0
639,0
11263,0
16379,0
1145,0
2679,0
35880,0
30173,1
5569,0
11175,0
4727,0
31142,0
19479,0
6359,1
36773,0
4512,0
27702,1
27878,0
9729,0
620,0
11781,0
40815,0
7619,0
25791,0
6613,0
4479,0
467,0
29437,0
32479,0
37252,0
20741,0
30018,1
30849,0
31068,0
5965,0
5367,0
17733,0
17303,0
17042,0
15801,0
10335,0
26118,0
10266,0
1188,0
29514,0
38997,1
20282,0
3146,0
13120,0
30855,0
25980,0
14730,0
13519,0
25585,0
9292,0
34543,0
19996,0
9968,0
41093,0
10035,0
10336,0
23600,0
35157,0
36532,0
21633,0
1414,0
20074,0
32578,0
40914,0
1273,0
10480,0
28992,0
2576,0
32705,0
18937,0
38843,0
26723,0
38372,0
8170,0
21325,0
1945,0
3880,0
10761,0
2273,0
31779,1
23616,0
10561,0
3018,0
22721,0
16763,0
19968,0
2115,0
40867,0
34038,0
35464,0
20591,0
879,0
8053,0
26469,0
21592,0
30976,0
35344,0
23145,0
13231,0
25799,0
1419,0
33504,0
3201,0
20563,0
2863,0
28767,0
14436,0
24843,0
28253,0
1762,1
7069,0
26821,0
38013,0
15124,0
20140,0
1644,0
26697,0
15092,0
28516,0
37448,1
1754,0
12384,0
24350,0
32796,0
19773,0
39628,1
7018,0
22503,0
14944,0
7145,0
13438,0
7494,0
19868,0
14114,0
25666,0
5077,0
26056,0
37082,0
13856,0
27088,1
29492,0
38572,0
33128,0
4333,0
33156,0
35741,0
18676,0
12613,0
25879,0
28921,0
27835,1
18161,0
9813,0
9594,0
17828,0
2875,0
23444,0
29320,0
9667,0
29295,0
31833,0
17098,0
37406,1
6801,0
29487,0
15560,0
20368,0
22706,0
28375,0
37263,0
37780,0
37678,1
12356,0
11668,0
28308,0
35971,1
11214,0
13904,0
40715,1
18377,0
17524,0
27478,0
9489,0
17384,0
35736,0
36847,0
30092,0
209,0
39222,0
29200,0
31083,0
31498,1
774,0
12016,0
30929,1
29748,0
16545,0
27784,1
35774,0
7298,0
8195,0
33125,0
14246,0
1494,0
26275,0
29369,0
17134,0
9896,0
30026,0
36701,1
32220,0
19487,0
23958,0
21644,0
24003,0
27548,0
5369,0
1358,0
12322,0
13346,0
3759,0
15143,0
26183,0
34136,0
17414,0
21838,0
20965,1
25462,0
18572,0
17976,0
378,0
5294,0
852,0
359,0
27709,0
29414,0
13666,0
24174,0
6732,0
38182,0
40327,0
14740,0
35080,0
19785,0
38331,1
23310,0
27320,0
35928,0
17668,0
18398,0
16366,0
40762,0
20226,0
18571,0
24998,0
23381,0
10001,0
27473,0
951,0
28595,0
14109,0
10898,0
2447,0
31095,0
17593,0
6551,0
36449,1
16418,0
2403,0
6851,0
38283,0
29223,0
20122,0
25483,0
39080,0
3610,0
19853,0
38475,1
1066,0
13581,1
1677,0
8606,0
15543,0
28297,1
17812,0
12374,0
34555,0
22260,0
15352,1
13491,0
31430,0
3691,0
9042,0
13849,0
3902,0
4969,0
2103,1
30682,0
17506,0
8773,0
29839,0
30990,0
35833,0
15527,0
10383,0
19428,0
18449,0
21627,0
37698,1
9439,0
6958,0
4794,0
2438,0
37347,1
25856,0
35893,0
9091,0
12661,0
16806,0
11114,0
21543,0
22594,0
40800,1
26849,0
33228,0
31371,0
33925,1
40830,0
6596,0
34565,0
38682,1
645,0
13108,0
25304,0
25376,0
8289,0
17635,0
2013,0
19137,0
40236,0
29608,0
16127,0
38386,1
14369,0
4284,0
16917,1
19865,0
34437,0
41090,0
15895,0
28989,0
23025,0
28644,0
7903,0
37423,0
15377,0
37198,0
7072,0
38304,0
18282,1
14398,0
33172,0
35063,0
16181,0
2711,0
2907,0
37855,1
25481,0
21209,0
9648,0
13510,0
13690,0
23090,0
27805,1
38926,1
24962,0
27602,0
804,0
2215,0
21166,0
41028,1
10702,0
39403,1
31415,0
34768,0
7461,0
31578,1
6200,0
11164,0
6784,0
347,0
29996,1
26605,0
25965,0
1424,0
2545,0
40271,1
38277,0
15891,0
40703,0
16648,0
36869,1
12269,0
26330,0
13644,0
5908,0
384,0
18335,0
15723,0
12507,0
11905,0
4130,0
29068,0
29768,0
15615,0
13305,0
7532,0
17720,0
19964,0
24079,0
31865,0
23399,0
15054,0
34285,0
5031,0
5769,0
30105,0
29311,0
31750,0
11777,0
14924,0
30311,1
18812,0
4459,0
40118,1
3019,0
25797,0
13221,0
9268,0
36638,1
36548,1
7549,0
10394,0
41071,0
33339,0
39663,0
38666,1
36329,0
23567,1
24498,0
12762,1
5776,0
37264,1
37533,0
24754,0
36757,0
21791,0
13434,1
8418,0
26564,1
32275,0
8788,0
4681,0
39167,1
33547,0
27764,0
715,0
16073,1
18018,0
38689,1
17632,0
6043,0
32386,0
11759,0
214,0
36895,1
3467,0
31308,0
28000,0
34502,0
25961,0
20233,0
38823,1
7179,0
20853,1
22673,0
2537,0
35112,1
12188,1
28601,0
5046,0
30660,0
24740,0
17015,0
32990,0
18899,0
28593,0
38896,1
3768,0
38882,1
21566,0
8787,0
13193,0
21616,0
30098,0
31352,1
4574,0
2272,0
35986,0
6635,0
23662,0
12141,0
18958,0
39148,1
32188,0
18658,0
41036,1
26247,0
30861,0
16425,1
33668,0
4002,0
20809,0
24355,0
24584,0
33344,0
9336,0
27138,0
16686,0
35696,0
8939,0
22567,0
11320,0
36372,1
28513,0
23586,0
21844,0
8470,0
39853,1
17283,0
28708,0
27665,0
34219,0
14635,0
10479,0
9041,0
17444,0
27525,0
31861,0
10064,0
36925,1
2064,0
30525,0
29171,0
10629,0
6450,0
26629,0
33019,0
35123,0
28531,1
17811,0
12667,0
21276,0
23340,0
5580,0
21028,0
23055,0
2475,0
2087,0
37228,0
8246,0
30813,0
3056,0
32007,0
1146,0
11188,0
36023,0
8960,0
34746,0
40988,1
2474,0
21668,0
30702,0
35352,0
11915,0
11135,0
1901,0
3488,0
17968,0
38380,1
32800,0
25861,0
32745,0
21138,0
5948,0
9612,0
32619,0
38791,1
3852,0
26749,0
31386,0
28293,0
22323,0
5504,0
33047,1
9635,0
5297,0
21993,0
11462,0
11414,1
33843,0
37113,1
37441,0
18517,0
6419,0
26899,0
35399,0
13083,0
13206,0
13142,0
38704,1
21799,0
12855,0
488,0
22262,0
28058,0
39458,1
2766,0
16349,0
4556,0
20310,0
38143,1
16637,0
7045,0
38503,0
7427,0
7237,0
36426,1
7324,0
10245,0
37045,0
14788,0
14056,0
13891,0
8892,0
14449,0
28591,0
28163,0
14040,0
299,0
21399,0
41096,0
10436,0
32851,0
28725,0
40985,0
17018,0
39295,0
34490,0
35513,0
30374,0
1748,0
20399,0
21113,0
31793,0
3657,0
40983,0
12882,0
3901,0
40333,1
3275,0
30806,0
19012,0
186,0
13200,0
24653,0
36826,0
636,0
17260,0
15076,0
5065,0
30127,1
4341,0
9890,1
39051,0
26691,0
35248,0
27454,1
29117,0
24809,0
30084,1
19077,0
29574,0
16480,0
6953,0
29413,0
15129,0
17634,0
22487,1
24232,0
9487,0
34171,0
16622,1
17192,0
19647,0
13804,0
18969,0
21503,0
25004,0
15643,0
12001,1
14459,0
14160,0
21393,0
39985,1
38651,0
4191,0
16801,0
12174,0
13016,0
17286,0
16388,0
17722,0
3748,0
18684,0
14319,0
17423,0
17755,0
34441,0
33652,1
1602,0
24018,1
24840,0
12371,0
27154,0
22239,0
10544,0
638,0
8791,0
9228,0
33769,0
28730,0
5774,0
38131,1
10786,0
39265,1
39347,0
18298,0
23255,0
13033,0
36647,1
18103,0
17053,0
25662,1
32089,0
9816,0
8803,0
29040,0
19153,0
27927,0
8898,0
9983,0
30832,1
32976,0
19089,0
21029,0
7462,0
37371,1
11035,0
33098,0
23406,0
10963,0
26461,0
38058,0
3807,0
12229,0
12152,0
23183,0
27526,0
36210,1
5143,0
26614,0
18200,0
16423,0
8604,1
9793,1
36530,0
3560,0
21924,0
14269,0
3913,0
35681,0
29140,0
38630,1
32015,0
33967,0
828,0
29881,0
19383,0
2409,0
7292,0
8165,0
39228,0
32641,1
33436,0
13757,0
37173,0
37862,0
383,0
31426,0
31036,0
31906,0
35883,0
9148,0
15456,0
21896,0
28240,0
462,0
33444,0
32394,0
39580,0
15997,0
27082,0
14878,0
14793,0
38186,0
2315,1
37531,0
15524,0
39058,1
19349,0
29276,0
6522,0
15724,0
4434,0
26465,0
20592,0
3377,0
3797,0
14560,0
40259,1
15735,0
12153,0
13941,0
827,0
34977,0
12668,0
36644,0
27837,0
19954,0
32279,0
19911,0
29957,1
28688,0
7019,0
24220,0
23075,0
28144,0
24469,0
39550,1
19643,0
2350,0
1404,0
16355,0
435,0
11761,0
40901,0
37536,1
36758,1
13449,0
18553,0
16694,0
29344,0
24524,0
26398,0
21479,0
24195,0
32016,0
27509,0
35261,0
34847,1
16611,0
5651,0
3150,0
22381,0
5396,0
4446,0
38158,1
5637,0
32543,0
7098,0
23593,0
39993,0
6491,0
16691,0
2866,0
19561,0
27955,0
21445,0
3171,0
12451,1
27147,0
25816,0
34766,0
4570,0
22344,0
19752,0
30243,0
10303,0
20045,0
32827,0
20411,0
38690,1
20780,0
11398,0
31103,0
7869,0
10676,0
17352,0
12274,0
26528,0
13726,0
34521,1
17618,0
6629,0
39662,0
17472,0
38887,0
13938,1
32521,0
11333,0
10610,0
33111,1
7490,0
11651,0
33196,0
10049,0
15890,1
9600,0
36376,1
17869,0
11536,0
4236,0
29670,1
31412,0
26967,0
12191,0
8009,0
18351,0
18175,0
15862,0
35396,0
18294,0
40359,1
11887,0
35628,0
36219,1
25901,0
7948,0
11601,0
36484,0
24336,0
36041,0
2620,0
9642,0
1756,0
10294,1
38248,0
8471,0
13919,0
5251,0
10128,0
18181,0
10725,0
38409,0
17987,0
3218,1
34923,0
15828,0
13129,0
27390,0
21739,0
39908,0
11937,0
39166,1
786,0
14363,0
24751,0
24711,0
39332,1
5229,0
33786,0
28377,0
13051,0
31849,0
34000,0
35384,0
31003,0
7335,0
9559,0
16812,0
28660,0
7406,0
39549,1
29126,0
17619,0
5017,0
11155,0
34831,0
28585,0
27715,1
10315,0
9081,0
12162,0
25378,0
15906,0
22221,0
28242,0
11385,0
25187,0
14985,0
29137,0
9944,0
13365,0
19722,0
20141,0
11451,0
12734,0
29868,0
18257,1
5437,0
18636,0
10878,0
2216,0
31883,0
21753,0
34358,0
24383,0
5027,0
1217,0
12940,0
8567,0
38301,0
34776,0
24410,0
19803,0
28143,0
5585,0
9211,0
14329,0
41072,1
13606,0
2573,0
4466,0
6342,0
38004,0
30734,0
24930,0
36934,0
32989,0
8306,0
7481,0
18971,0
10901,0
2479,0
34153,0
30923,0
25472,0
20266,0
8496,0
17204,0
21305,0
15146,0
23121,0
14171,0
11557,0
32229,0
16400,0
12065,0
30545,0
38151,0
38976,0
26060,0
34778,0
20517,1
725,0
9605,0
5945,1
26068,0
40017,1
35210,0
37108,0
40506,0
39983,1
35006,0
40385,1
38589,0
28331,0
19820,0
19285,0
25834,0
4943,0
9562,0
3004,0
7496,0
2092,0
6193,0
39666,1
14397,0
33983,1
14486,0
24881,0
27096,0
18923,0
38342,1
982,0
40997,1
13450,0
14540,0
40053,0
31343,0
1996,0
10598,0
19818,1
17913,0
19227,0
33887,0
28355,0
20927,0
22618,0
6439,0
6945,0
8841,0
15992,0
12223,0
165,0
37596,0
11803,0
24848,0
3206,0
28039,0
18055,0
41006,1
31815,0
4565,0
26289,0
23378,1
40477,1
33088,0
40240,0
569,0
11844,0
24647,0
4569,0
34581,0
37104,0
12908,0
11578,0
39104,1
9149,0
39046,0
2554,0
8325,0
12967,1
35301,0
34021,0
26189,0
27001,0
25608,0
9988,0
22811,0
36165,0
37847,0
33582,0
5861,0
38945,1
35984,0
30225,0
3327,0
34031,0
5934,0
11363,0
235,0
27611,0
39816,0
39243,1
12408,0
10957,0
9749,0
25581,0
10899,0
5455,0
33218,0
1834,0
5480,0
34500,0
17933,0
10560,0
17608,0
35233,1
39071,0
14281,0
35836,0
18466,0
35240,0
255,0
20930,0
18173,0
31574,0
19312,0
28903,0
40791,0
7381,0
25577,0
21437,0
2730,0
9665,0
28106,0
38773,0
31959,0
21203,0
13414,0
1047,0
30967,0
10628,0
24999,0
36072,0
39900,0
11276,0
8956,0
430,0
9772,0
10457,0
31868,0
496,0
254,0
23009,1
6616,0
4384,0
27520,0
32093,0
11384,0
21082,0
13923,0
22318,0
10792,0
10809,0
10980,0
39397,0
16739,0
24762,0
11786,0
15192,0
35633,0
2796,0
24514,0
13218,0
11170,0
29871,0
25241,0
24769,0
19389,0
26693,0
795,0
9246,0
30330,1
4043,0
20799,0
14994,0
16497,0
33670,0
15909,0
14182,0
15328,0
1959,0
39648,1
38205,0
29647,0
23094,0
1797,0
9769,0
3276,0
26110,0
3021,0
20929,0
762,0
2937,0
38183,0
36084,0
21211,0
37774,1
38467,1
19715,0
219,0
15866,0
33911,0
7987,0
7216,0
38230,0
6581,0
15173,0
18258,0
1304,0
26568,0
34952,0
18767,0
36438,0
2869,0
38357,0
8002,0
32865,0
8837,0
11042,0
24790,0
38329,1
21816,0
22053,0
41021,0
6441,0
25781,0
5888,0
27395,0
25555,1
21495,0
16158,0
21329,0
2231,0
34471,0
25927,0
25026,0
16408,0
1554,0
14441,0
29885,0
12328,0
4040,0
25854,0
18121,0
20126,0
15907,1
18239,0
18287,0
33863,0
22136,0
31937,0
6589,0
22252,0
8076,0
5090,0
36004,0
38585,0
24846,0
25896,0
11822,0
35258,0
21724,0
22731,0
9141,0
28416,0
34539,0
11652,0
37338,1
9591,0
29065,0
16350,0
30133,0
12682,0
37858,0
7402,0
15763,0
39526,1
16025,0
40088,1
23436,0
7711,0
26072,0
21038,0
39437,1
12251,0
6762,0
19185,0
36598,1
35026,1
16743,0
10170,0
12117,0
25024,0
30219,1
10803,0
14472,1
37866,0
7563,0
18260,0
2308,0
35371,0
22282,0
35689,0
38933,1
39453,0
23011,0
7329,0
27198,0
16137,0
32461,0
27233,0
27223,0
13635,0
28224,0
33973,0
35772,0
7224,0
19416,0
28978,1
28218,0
13416,0
6710,0
21070,0
36299,0
29779,1
33776,0
36707,1
12138,0
7583,0
39947,1
12828,0
40260,1
1484,0
26681,1
17282,0
28151,1
8641,0
12648,0
24620,0
9694,0
25036,0
22642,0
